,Name,Rating_attaction,Username,Title_Review,Rating_Review,Review,Date,State,Type_traveler
5175,Mangal das Garças,45,André M,Mangal das Garças,50,"Lindo lugar, bastante verde, ótimo restaurante no local. Borboletário perfeito, principalmente quando se abre para a revoada das borboletas.", outubro de 2015,,Families
5176,Mangal das Garças,45,AndersonMC,Vale a pena conhecer,30,"É um parque que tem alguns atrativos, contudo nada de mais. Vale a pena conhecer da virtude da beleza dos lagos e garças....", julho de 2016,,Families
5177,Mangal das Garças,45,janapbf,Lindo lugar,50,Ótimo lugar para passear. De graça. Sem ingresso. Lindo parque. Natureza linda. Tem várias garças e diversos animais soltos., maio de 2016,Estado do Rio de Janeiro,Families
5178,Mangal das Garças,45,israel C,Ótimo passeio,50,"1-local super limpo 2- várias espécies de aves, borboletas e até mesmo iguanas ( vale ressaltar que eles não estam em jaulas)3- ótimo para fazer compras ( lá tem um local com utensílios indígenas da região)", julho de 2016,"Manaus, AM",Families
5179,Mangal das Garças,45,Rogério,Excelente!!!,50,"Parque que retrata um pouco da Amazônia, possui um borboletário, inúmeras iguanas soltas, trapiche com uma bela vista, um farol. Recomendo!!!", maio de 2016,"Belém, PA",Families
5180,Mangal das Garças,45,José A,Paraiso Terrestre,40,"Um adorável encontro com a natureza através do viveiro das aningas e do borboletário, adorável por do sol visto do mirante e ganhos de conhecimento ao decorrer o memórial amazônico da navegação.", agosto de 2015,"Belém, PA",Families
5181,Mangal das Garças,45,samaracomserv,Paraíso Ecológico dentro da cidade!,50,"Lugar lindíssimo! Uma espécie de jardim botânico, com orquidário, borboletário, lindos pássaros e uma vista com mirante para Baia de Guajará deslumbrante! Além de todos esses atrativos, neste local tem um restaurante chamado Manjar das Garças, com uma culinária de nível internacional. Tudo é delicioso, principalmente os pratos elaborados com os peixes da região, como filhote. Vale a pena conferir. Super indico!", abril de 2016,,Families
5182,Mangal das Garças,45,ianameireles,Show!!!,50,"Vale apena visitar cada pedaço desse lugar. O mirante tem vista fabulosa, o borboletário é muito lindo, o restaurante de primeira e do pier, se tem uma vista privilegiada do por do sol.", junho de 2016,"Ananindeua, PA",Families
5183,Mangal das Garças,45,Maciejewsky,Parque natural agradável,40,"Uma excelente alternativa pra deixar as crianças divertindo. Bom pra adultos também.Ambiente silencioso, tranquilo e muito bonito.Excelente restaurante com uma variedade incrível de comidas.", outubro de 2015,"Ananindeua, Pará",Families
5184,Mangal das Garças,45,Solange L,Parque ambiental,50,"Um lugar lindo, apresenta uma síntese da vegetação amazônica, fauna e flora deslumbrantes, borboletário, cheiro característico de mangue. Do mirante você consegue uma vista  linda da cidade com o rio ao fundo. Tem um restaurante fantástico.", fevereiro de 2016,"Belém, PA",Families
5185,Mangal das Garças,45,thiego_sousa,Lindo Lugar!,50,"Belo lugar para passeio em familia. Além de conhecer a beleza da fauna amazônica, ainda tem um maravilhoso restaurante.", novembro de 2015,"Belém, PA",Families
5186,Mangal das Garças,45,simonneonno,Boa pedida: Mangal das Garças.,50,"Para um programa em família, tranquilo e sossegado: Mangal das Garças. Passeio por entre o verde e cheiro de mata. Contato direto com a natureza e uma vista maravilhosa para o Rio. Eu recomendo.", abril de 2016,,Families
5187,Mangal das Garças,45,Talita V,Melhor vista,50,"local maravilhoso dentro da cidade com uma vista deslumbrante, o local e cheio de animais espalhados pelo parque o que porporciona uma sensação maravilhosa.", julho de 2016,"São Paulo, SP",Families
5188,Mangal das Garças,45,Mari_imperatriz,Passeio delicioso!,50,"Com o calor que faz em Belém, a dica é chegar cedo para as crianças conseguirem aproveitar melhor.Chegamos 9:00hs e foi excelente! A vista do mirante é linda, é possível apreciar praticamente Belém inteira. Para subir é necessário ter no mínimo 1,20 metros. Nosso filho de 6 anos subiu e amou!No parque tem também um borboletário, um lindo museu, garças, flamingos, lagartos, guarás, etc...A dica é finalizar o passeio no museu pois como tem ar condicionado, é agradável com o sol quente.Vale s pena passar para ver o artesanato indígena que é vendido no parque.Sem duvida vale a pena conhecer!!!", julho de 2016,Estado de São Paulo,Families
5189,Mangal das Garças,45,JoaoHRVaz,Ambiente agradável!,40,"Um ótimo local para comer, apreciar a vista e estar com a família. Pratos sempre quentes, cerveja no ponto. Só acho que deveriam abrir mais cedo, para as pessoas ao menos se sentarem nas mesas, e fugir um pouco do calor de Belém.", fevereiro de 2016,"Canaã dos Carajás, PA",Families
5190,Mangal das Garças,45,Suzirod,Lindo lugar,50,"Lugar lindo para um passeio com a família, ou mesmo com a pessoa amada. Você pode ficar bem proximo dos animais e comer uma deliciosa comida no restaurante Manjar da Garças...é tudo de bom.", setembro de 2015,,Families
5191,Mangal das Garças,45,Heloise Eliane B,Pensa num lugar bonito!,50,"Fomos de taxi, porque em Belém tudo é mais fácil com eles. Você não paga para entrar no parque, o que você paga é o valor de R$5,00 por atração ou R$ 15,00 para visitar espaços fechados lá dentro (e que valem muuuito a pena).O lugar tem um visual incrível , funcionários bem atenciosos, um museu, um borboletário, uma estufa, um viveiro e uma loja de artesanato (que vale muito a pena, pois voccê ainda colabora para ajudar a tribo que elabora as peças ali vendidas), aceita cartões de débito e crédito.Tem um restaurante lá dentro, dizem que é ótimoooo. Todo mundo gosta, mas como eu ia me aventurar na Ilha do Combu, preferi deixar o almoço do Mangal para outra vez.Recomendo. Tem taxi na porta para voltar de lá.", julho de 2016,,Families
5192,Mangal das Garças,45,Ana S,Excelente local para visitação!,50,"O Mangal da Garças é um excelente local para levar toda a família. Eu recomendo vista ao bobuletário, a torre e o trapiche onde vc pode comer comidas típicas do Pará.", agosto de 2015,"Belém, PA",Families
5193,Mangal das Garças,45,rafaelbfrazao,Muito bonito lugar,50,"Lugar bem bonito,  com restaurante muito bom, um observatório do rio e da cidade muito bons e com vista muito bonita, possui uma lanchonete com sorvetes locais, na epoca que fui os sorvetes eram fornecidos pela cairu, borboletario e outros animais soltos que transformam o local em uma beleza diferente. Possui um estacionamento amplo e confortavel", julho de 2016,"Belém, PA",Families
5194,Mangal das Garças,45,danyellepaula,Bom Passeio,40,"O Mangal das Garças é um bom local para passeio em Belém. Para quem gosta de observar os animais, lá vai poder algumas espécies de aves, pássaros, há um borboletário, restaurante e de lá também se pode observar a cidade do alto.", julho de 2016,"Belém, PA",Families
5195,Mangal das Garças,45,Joel M,Local maravilhoso para por do sol,50,"Excelente vista para o rio e para o por do sol. Parque com garças, guarás, borboletário, restaurante e um maravilhoso mirante de onde se vê quase toda cidade e a baia do guajará!", março de 2016,"Belém, PA",Families
5196,Mangal das Garças,45,sergio137,parque ecologico que retrata um pouco da Amazonia,50,"Vale a pena passar o dia em um parque bem cuidado e seguro, vc sente o ar da selva amazônica em pleno centro de Belém, tem um restaurante que serve comidas típicas e variedades de peixes, nota 10.", julho de 2016,,Families
5197,Mangal das Garças,45,Sérgio C,Muito bonito,50,"Lugar muito organizado e limpo. Demos a sorte de estar lá quando um dos funcionároos alimentava as garças e a briga entre elas é muito interessante, no final ninguém fica sem seu pedaço de peixe. Só preste atenção onde pisa, um rapaz caminhava distraído e pisou em uma valetinha sem grade e machucou-se seriamente. O top do lugar é subir no farol e observar tudo lá de cima", julho de 2016,"Praia do Forte, BA",Families
5198,Mangal das Garças,45,Liciamara,Lindo,40,"Lugar bonito, mas o borboletário estava desativado por falta de borboletas. O lugar não é preparado para crianças pequenas, devemos mantê-las sempre bem perto. O guarda-corpo na região do pier não existe, perigoso uma criança cair. Lugar preferido pra fazer ensaios fotográficos, assim sempre estamos atrapalhando alguém por onde passa.", julho de 2016,"Luziânia, GO",Families
5199,Mangal das Garças,45,Ellida A,Passeio e almoço ,50,Lindo local para passear com a família. Ótimo para almoçar ou tomar um sorvete. O restaurante possui um Buffet variado., julho de 2016,"Sao Paulo, Brazil",Families
5200,Mangal das Garças,45,gisellebraz,Experiência gastronômica ,40,"Excelente, aos sábados no almoço tem buffet, maravilhoso. Receitas incorporando elementos da cozinha paraense de forma perfeita. Não é um restaurante barato, as vale a pena uma vez experimentar.", julho de 2016,,Families
5201,Mangal das Garças,45,Taynara S,lindas paisagens,40,"Um lugar lindo para passeio, porque possui lindas paisagens, ideal para fazer no fim de tarde no cair do sol, o lugar é usado bastante para fazer books de casamentos, 15 anos. vale a pena ir conferir a natureza do lugar.", dezembro de 2015,,Families
5202,Mangal das Garças,45,Gernando A,Parque muito bonito,40,"Porém o local é muito quente, leve bonés e protetor solar.  O restaurante é o melhor da cidade sem dúvidas,  possui fila de espera.", maio de 2016,"São Paulo, SP",Families
5203,Mangal das Garças,45,ACatani,Belissimo!. Não deixe de visitar.,50,"Parque belíssimo, com construções em madeira inspiradas nas técnicas indígenas de amarração e travamento. Belo paisagismo na parte interna. Suba no mirante e desfrute o privilégio de uma vista absolutamente deslumbrante de Belém e do rio. Passeio a não perder.", julho de 2016,"Valinhos, SP",Families
5204,Mangal das Garças,45,Carla R,Local bonito e gradável,40,"Local bonito para um passeio. Paga-se uma pequena entrada para as principais atrações (ex. borboletário). Tem um restaurante excelente, porém mais caro.", junho de 2016,"Rio de Janeiro, RJ",Families
5205,Mangal das Garças,45,Lferrazlima,Singelo e encantador,50,Um parque pequeno à beira do Rio Guamá. Charmoso e bem cuidado. É possível interagir bem de perto com as aves e borboletas. Foi uma experiência extremamente agradável., julho de 2016,"São Paulo, SP",Families
5206,Mangal das Garças,45,Daniel T,Santuário belenense,50,"O Mangal das Garças é um dos pontos turísticos mais atraentes de Belém, com sua mistura entre restaurantes e natureza, como o borboletário. O pôr do sol lá é maravilhoso.", janeiro de 2016,,Families
5207,Mangal das Garças,45,vivian v,Belas fotos,50,"Um ótimo lugar para vermos os animais e pássaros da região, o que rende belas fotos! É amplo, tem restaurante e um farol para termos um visual do alto, porém estava em manutenção quando lá estive.", junho de 2016,"Maringá, PR",Families
5208,Mangal das Garças,45,Elayne M,Ótimo passeio ,50,"O lugar conta com uma excelente fauna e flora. Ótimo para andar com crianças. Ver as borboletas, subir numa torre a apreciar a vista, ou ir ao mirante olhar o rio e o mangue. As 17:30 ocorre a alimentação das garças, ótima oportunidade para ver as aves reunidas.", julho de 2016,"São Paulo, SP",Families
5209,Mangal das Garças,45,Marcia Regina S,Férias em familia,40,Muito legal. Lugar muito harborizado. Tranquilo.muitos pássaros. Garças guarás borboletas. Lindíssimo, julho de 2016,,Families
5210,Mangal das Garças,45,bruno rocco g,Natureza,40,Um pequeno parque localizado na beira do rio. Para entrar nos ambientes fechado é necessario pagar. Caso contrario pode olhar por fora. Funcionarios bem eficientes e atenciosos. Vale conhecer., julho de 2016,,Families
5211,Mangal das Garças,45,Paula A,Visitar o borboletário.... Imperdível!!!,50,"Lugar especial com várias atrações da flora e fauna!! O restaurante é maravilhoso, bufet!! Comida saborosa, onde vc encontra pratos típicos...", julho de 2016,,Families
5212,Mangal das Garças,45,Andre D,Muito bonito!,50,"Vale a pena conhecer esse espaço: a área do laguinho, o mirante, o trapiche e o excelente restaurante!", maio de 2016,"Belém, PA",Families
5213,Mangal das Garças,45,Maria Do Carmo F,Belezas divinas!!,50,"UmLindo passeio p/todos, principalmente p às crianças! Ver de perto a diversidade de pássaros de cores incríveis e de uma beleza indescritível!! Super aprovo!!", julho de 2016,"Belém, PA",Families
5214,Mangal das Garças,45,Bananadfs,Mangal ,40,"Parque belíssimo onde você pode passear e conhecer um pouco da cultura Paraense, além de apreciar a mord das garças e um borboletario belíssimo.", junho de 2016,"Ibiapina, CE",Families
5215,Mangal das Garças,45,sieloconstrucoes,Passeio com família ,50,"Ótimo lugar para visitar com a família ,lugar calmo ,muito bonito com Boa localização e proximo a um excelente hotel", junho de 2016,"Belém, PA",Families
5216,Mangal das Garças,45,Jennifer T,mangal,50,"lindo lindo e lindo.Um lugar lindo. lindo para fotos, para passear com namorado, marido... família!", julho de 2015,,Families
5217,Mangal das Garças,45,Flávia S,Bom...,30,"Ambiente aberto, fresco, para andar sem rumo. Muita variedade de aves. Borboletário fantástico. Sem muita opção de alimentação.", julho de 2015,"Rio de Janeiro, RJ",Families
5218,Mangal das Garças,45,Penha A,Natureza,50,"Local pra ir com toda a família. Natureza, mangue, animais e o borboletário, com inúmeras espécies. Tem restaurante e lanchonete.", janeiro de 2016,"São Paulo, SP",Families
5219,Mangal das Garças,45,Marcia M,Passeio imperdível em Belém!,50,"Passeio incrível! Parque muito bem cuidado, surpreendente! Vista para o rio, restaurante maravilhoso!", dezembro de 2015,"São Paulo, SP",Families
5220,Mangal das Garças,45,Talita Q,Parada obrigatória,40,"Pequena área com muitas espécies típicas da região e visão privilegiada da cidade e seus arredores. Se conseguir, almoce no Manjar das garças. Tem 1 ótimo custo benefício, uma vez que se pode provar diversos pratos típicos (e muito bem executados) por 1 valor único. Não deixe de tirar fotos do mirante..", junho de 2016,"Santarém, PA",Families
5221,Mangal das Garças,45,Mythian,Sensacional,50,Lugar super agradável e bem conservado. No observatório tem-se a vista de boa parte da cidade. Espaço grande e bem natureza. Perfeito, junho de 2016,,Families
5222,Mangal das Garças,45,marialobatoohm,Bem localizado,50,"É um espaço zoobotânico. Muito bonito com lagos artificiais e variedades de aves destacando os guaras, espécies de penagens laranjada. Tem um observatório, dá pra subir de elevador a um certo custo, que de lá da pra ver a baia e o centro histórico.Tem uma exposição de artesanatos. Possui um restaurante, durante o dia o serviço  é  cobrado por pessoa  e a noite a la carte. Tem um trapiche que dá pra ver o rio. Paisagem  natural muito bonita.", junho de 2016,"Manaus, AM",Families
5223,Mangal das Garças,45,442ana,Local Bonito,40,"Local bonito e bem organizado com uma torre que podemos avistar bem a cidade, borboletario,orquidário e artesanato indígena, recomendo.", junho de 2016,"Maceió, AL",Families
5224,Mangal das Garças,45,Mayumi K,Passeio Agradável,40,"Lugar agradável para ir com a família, com os amigos, mas para passeios rápidos. Tem um borboletário, um museu. Tem restaurante, mas relativamente caro. Ideal para quem gosta de natureza e para quem quer conhecer algumas belezas locais. É realmente um pedaço muito bonito de Belém.", julho de 2015,"São Carlos, SP",Families
5225,Mangal das Garças,45,douglasdgg,Excelente passeio,50,Excelente passeio para quem visita Belém. Excelente para quem gosta de tranquilidade e natureza. Possui um museu e um borboletário dentro. O restaurante de lá tem preço salgado., março de 2016,"Belém, PA",Families
5226,Mangal das Garças,45,Maria Clara C,A desejar,30,"Estive no dia dos namorados para almoço no mangal, o suplício já começa na fila de espera monstruosa antes mesmo do restaurante abrir, o serviço de garçons é amigável mas poderia ser mais ágil nos pedidos, quanto ao bifê bastante variado com muitas comidas típicas e sobremesas porém nada surpreendente em termos de sabor e com demora em reposições, além de sobremesas sem reposições. Não permitem o compartilhamento do WI-FI pelos fregueses, falha grave já que se trata de um restaurante internacional o qual recebe clientes de todo o mundo, enfim experiência um tanto decepcionante, comparando-se ao custo do restaurante que não é baixo, não volto tão cedo!!!", junho de 2016,"Gramado, RS",Families
5227,Mangal das Garças,45,Antonio F,Lindissimo,30,"´Só achei o local um pouco abandonado os pedalinhos não estavam funcionando , infelizmente  uma tristeza por este lugar tão belo jogado as baratas .", julho de 2015,"Macapá, AP",Families
5228,Mangal das Garças,45,lenedarcy,"viage,",50,"Um espaço maravilhoso,onde você entra em contato com a natureza no centro de uma grande cidade,as crianças adoram e tem o borboletario.", julho de 2015,"Castanhal, PA",Families
5229,Mangal das Garças,45,Eduardo v,Lugar encantador,50,"Mangal das Garças é um belo ponto turístico de Belém, principalmente para quem gostar de estar em contato com a natureza e com a cultura local.", abril de 2016,"Belém, PA",Families
5230,Mangal das Garças,45,filiperochadasilva,Lugar peculiar,40,"O mangal é um dos pontos turísticos mais bonitos de Belém ! Apesar de ser um pouco difícil de chegar sem carro, é uma experiência que vale a pena ter. O preço do restaurante é caro e não acho que vale o que se cobra.", julho de 2015,,Families
5231,Mangal das Garças,45,Gustavo P,Lugar lindo,40,"Verdadeiro Oásis no meio da selva de pedra, as margens da baía de guajará, com santuário para diversas espécies de aves locais, Borboletário e Farol, qua atua como um mirante com belíssima vista. As crianças adora, mas levem chapéus e muito protetor solar pois a frigideira ferve nos dias ensolarados. Lugar de restaurante chiquérrimo de paladar 5 estrelas, O Manjar das garças, no almoço inigualável boufet com tudo do melhor que imaginares e a noite, Jantar a luz de velas, cheios de promessas românticas. Vale muito a pena", março de 2016,,Families
5232,Mangal das Garças,45,rllcarvalho,Ótimo  local para passeio em  família,50,com animais à vista é uma excelente maneira de passar um manhã e se deliciar em um almoço incrive em um retaurante com opções diversas da gastronomia paraense. e após o almoço  um passeio relaxante á  um deck maravilhoso com uma vista incrível do rio., janeiro de 2016,"Brasília, DF",Families
5233,Mangal das Garças,45,denny7willian,Um Parque bem interessante,50,"Agente chega lá e é abordado por pessoas tipo guias que contam alguns contos bem mera bulantes do que era aquele lugar, mas tudo certo porque eu amei mesmo assim kkkkkk, vale apena visitar!!.", novembro de 2015,"Macapá, AP",Families
5234,Mangal das Garças,45,AHC_Bignardi,Passeio maravilhoso ,50,"O lugar é lindo, pra crianças a experiência é única! O borboletario e o aviario são lindos, bem cuidados e os funcionários dispostos a explicar! O mirante vale a pena e o.museu naval também!  Imperdivel!", junho de 2016,"São Paulo, SP",Families
5235,Mangal das Garças,45,Marilza_Sousa,Lugar encantador,50,"Amo a variedade de aves que podemos apreciar sem Pressa. O borboletario é  tudo de bom,ainda bem q o pretorno da enada cAbe no bolso. Além de propiciar um pôr do sol é  sempre encantador.", junho de 2016,"Belém, PA",Families
5236,Mangal das Garças,45,elisapucaia,Ótima opção de passeio,50,"Vale a pena conhecer esse ponto turístico. Ambiente amplo e agradável, bom para passeios em família. Proporciona uma bela vista de cima da torre. Rende excelentes fotos.", abril de 2016,"Belém, PA",Families
5237,Mangal das Garças,45,CamilaMarinSP,Lindo,40,"Bem legal o lugar, diversos animais. Borboletario bacana, visual lindo. Pode comprar o pacote para as 3 atracoes pagas (sai mais barato)", maio de 2016,"São Paulo, SP",Families
5238,Mangal das Garças,45,Julyana De Angelis,Passeio gostoso ao pôr do sol,40,"Um dos belos lugares de Belém do Pará,  que oferece uma boa infraestrutura turística,  com borboletário, aves nativas,  mirante e pier com vista para a baía e um excelente restaurante.  Vale muito a visita!", maio de 2016,"Belém, PA",Families
5239,Mangal das Garças,45,505Francis,Lugar para apreciar a natureza.,50,"Um lugar preservado, na frente do rio e de um belo manguezal .Existe  uma torre que vc tem uma vista panorâmica de todo o lugar. Várias espécies de borboletas , um lago incrível e o restaurante é ótimo. Para ficar horas, sem se preocupar com nada, só deixar o tempo passar e assistir ao por do Sol.", abril de 2016,"Niterói, RJ",Families
5240,Mangal das Garças,45,suzanferreira,Bela vista da cidade. ,40,"Sempre um bom passeio,  local bonito e agradável.  Onde se pode contemplar a natureza ou simplesmente apreciar a vista da cidade do alto da torre. Conta com um famoso restaurante dentro do complexo o"" Manjar das Garças "" onde a comida é deliciosa. O pôr do sol visto do trapiche é um espetáculo.", janeiro de 2016,"Belém, PA",Families
5241,Mangal das Garças,45,Pedro M,Local impressionante,50,"O mangal das garças e lindo, possuindo varias espécies de pássaros, borboletas, peixes e tartarugas. Também tem um mirante que dá para observar toda a cidade. Destaco ainda um local que parece com uma oca gigante construída em cima do rio, próximo do mangue. Eu achei bem legal.", abril de 2016,"Belém, PA",Families
5242,Mangal das Garças,45,rafaeloliveiras,Lugar Espetacular,50,"Há onze anos a população paraense e os turistas que visitam a capital ganharam um espaço de conservação e contemplação da natureza. O Parque Zoobotânico Mangal das Garças é resultado da revitalização de uma área alagada de 40 mil m², às margens do rio Guamá, doada pela Marinha do Brasil.", maio de 2016,"Belém, PA",Families
5243,Mangal das Garças,45,dilmatavaresap,Lugar lindo!!!,50,Lugar belíssimo trazendo a fauna e a flora da região para serem contempladas. Passeio maravilhoso para fazer com a família., julho de 2015,"Santana, AP",Families
5244,Mangal das Garças,45,fctgambiental,natureza na cidade,50,"lugar muito bom para que esta fugindo do estresse do dia dia e esta cansado de ver predios e carros, total contato com a natureza!", maio de 2016,"Tucuruí, PA",Families
5245,Mangal das Garças,45,danieldamascen0,Visita,50,"Simplesmente maravilhoso, muito bom para visitar, é um local lindo e bem arrumado, ótimo para qualquer idade.", janeiro de 2016,"Curitiba, PR",Families
5246,Mangal das Garças,45,Maria da Gloria A,"""Insequesível""",50,Lugar gostoso de estar. Muito verde em volta com o contraste das águas barrentas do rio. É de uma tranquilidade. Paz. Todos que estejam em Belém devem conhece-lo., agosto de 2015,"Salvador, BA",Families
5247,Mangal das Garças,45,Gláucia  R,Lindoo,50,"Parque mangal das garças é um lugar lindo super familiar, excelente vista para o rio, sem contar que tem a Torre a qual se tem uma vista indescritível", janeiro de 2016,"Porto Velho, RO",Families
5248,Mangal das Garças,45,GeorgeAssuncao,Local muito bonito,40,Local muito bonito para passear repleto de verde e aves nativas. Ponto turístico imperdível com mirantes., maio de 2016,"Fortaleza, CE",Families
5249,Mangal das Garças,45,alan101863,Local Agradável,40,"um bom parque, para lazer, onde se tem uma bela vista do Rio Guama e da orla de Belém. possui um restaurante ótimo. tem um orquidário e uma pequena reserva fechada. poderia estar melhor cuidado.", maio de 2016,"Petrópolis, RJ",Families
5250,Mangal das Garças,45,Daniela L,Santuário ecológico,50,"Local maravilhos e tranquilo, com diferentes espécies de aves, mas com predomínio de garças. Havia um tuiuiu que deixou meus filhos encantados. Estacionamento pago, com infraestrutura ótima com restaurante, sorveteria, deck e elevador que proporcionam paisagens maravilhosas", maio de 2016,"Santo André, SP",Families
5251,Mangal das Garças,45,Thiago M,por do sol,30,"espaço bonito e grande, porem deixa a desejar quanto aos horários e poucas atrações, além de um restaurante carissimo", abril de 2016,"Belém, PA",Families
5252,Mangal das Garças,45,Anderson F,Muito bonito e agradavel,50,"Para mim é um dos locais mais bonitos dentro de belém, com uma vista maravilhosa e contém um restaurante com comidas ótimas.", outubro de 2015,"Belém, PA",Families
5253,Mangal das Garças,45,José Reis,Bom lugar para caminhar,30,"Embora o lugar seja agradável, não tem um serviço bom, as coisas estão espalhadas e um pouco mal cuidadas. Orquidário muito abaixo da expectativa", abril de 2016,"Recife, PE",Families
5254,Mangal das Garças,45,Ruan R,Inesquecível,50,"O Mangal é um lugar extremamente encantador. Além das garças, ali vivem pássaros fantásticos, outros animais exóticos, além de conter um dos maiores borboletários da América Latina.", dezembro de 2015,"Fortaleza, CE",Families
5255,Mangal das Garças,45,mgf123456789,Conheça a cidade de cima...,50,"O mangal das garças é um lugar para visitar a qualquer horário do dia, desque esteja fazendo sol super indico!!", janeiro de 2016,,Families
5256,Mangal das Garças,45,Fernando c,"Pela natureza vale a pena, mas também me pareceu que merece maior atenção pela manutenção precária.",30,"Para quem gosta da natureza é passeio obrigatório. Há uma torre panorâmica e um restaurante, além de borboletário. Há que melhorar a manutenção.", abril de 2016,,Families
5257,Mangal das Garças,45,Igor D,Lazer,50,Ótimo local para diversão em família a céu aberto e conhecer melhor alguns bichos de perto como o Flamingo e a garça., maio de 2016,"Belém, PA",Families
5258,Mangal das Garças,45,Edenilson D,"Natureza, paz, muito bom.",40,"O local é muito bom a quem gosta de natureza, paz. Almoçar neste local é muito agradável e vale a pena se estiver com a família. As crianças adoraram.", abril de 2016,"Salvador, BA",Families
5259,Mangal das Garças,45,maxcenter,mãe natureza,50,"conhecer o mangal, com seus diversos atrativos de flora e de animais é um passeio obrigatório para os que vão à belém", julho de 2015,"Florianópolis, SC",Families
5260,Mangal das Garças,45,Wesley R,Mangal das Garças ,50,"Para quem gosta de natureza e um lugar tranquilo, indico o Mangal das Garças. Onde você pode se divertir bastante com a família e amigos e ainda pode ter acesso a uma torre onde se tem uma vista panorâmica de toda a cidade de Belém.", maio de 2016,,Families
5261,Mangal das Garças,45,Saralobo,Indico,50,"Espetacular! O lugar é gratuito, mas algumas atrações são pagas, o valor pequeno... O lugar é lindo... Super indico a visita", dezembro de 2015,,Families
5262,Mangal das Garças,45,MoniqueEJorge,DIVERSÃO GARANTIDA,50,"Um local bem organizado, com ótima vista e vários animais.Indicado para visitar durante a parte da manha.Poucas opções para lanche e somente uma opção para refeição (valor elevado).Gostei muito da experiência!", abril de 2016,"Salto, SP",Families
5263,Mangal das Garças,45,Rita de Cássia ... M,Maravilhoso,50,"O Mangal das garças é um parque ecológico que vale a pena visitar, pois pode-se observas vegetações da região e os animais nativos. A um restaurante muito bom e o farol de Belém.", março de 2016,"Rio de Janeiro, RJ",Families
5264,Mangal das Garças,45,Ágata Maia,Ver o pôr do sol,50,"O local é lindo para um passeio com toda a família. Você pode ter contato com fauna e flora da região, um passeio econômico e cheio de aprendizado.Uma ótima opcao é assistir ao pôr do sol no Mirante, espetacular!", março de 2016,"Santarém, PA",Families
5265,Mangal das Garças,45,paulaalho,AGRADÁVEL,50,"Local super agradável onde nos sentimos em contato com a natureza. O complexo inteiro é muito bem explorado, com borboletário e um local com passáros das mais diversas espécies, além de apresentar um mirante com uma vista linda.Após o passeio, uma ótima pedida é almoçar no restaurante do Mangal (Manjar das Garças), comida muito gostosa, na minha opinião um dos melhores restaurantes de Belém.", março de 2016,"Belém, PA",Families
5266,Mangal das Garças,45,Lucielle P,Beleza Natural,50,"O Mangal das Garças é um ponto turístico ótimo local para se passear com as crianças, namorado, avôs, etc. Sua beleza natural encanta com o viveiro de borboleta, viveiro de pássaros, onde você pode ver e até se aproxima de araras vermelhas e azul. Também existe um Elevador Torre que ao chegar lá em cima você conseguir ver todo cidade rodeada pelo rio Guajará. É uns dos ponto turístico mais fascinante de Belém.", abril de 2016,,Families
5267,Mangal das Garças,45,amanciocma,Ótimo local,50,"Ambiente excelente, achei um dos pontos mais interessantes e bonitos de Belém. Tem um restaurante ótimo no local.", maio de 2015,"Brasília, DF",Families
5268,Mangal das Garças,45,amiiller,fantástico,50,"nossa é um lugar muito lindo, cheio de aves de muitas espécies, tem um borboletario fantástico, recomendo", maio de 2015,"Rio de Janeiro, RJ",Families
5269,Mangal das Garças,45,Ana Paula C,LINDO LUGAR,50,"Excelente ponto turístico pra quem quer passear em família, rever os amigos e conhecer os pontos turísticos da cidade.", abril de 2016,"Belém, PA",Families
5270,Mangal das Garças,45,Polyana P,Melhor restaurante de Belém,50,Oferecem comidas variadas. Bom gosto no preparo. Pratos deliciosos é bem  diversificados. Cuidado em oferecer alimentos que mesclam produtos regionais de forma a proporcionar um paladar extremamente saboroso. Local agradável ., abril de 2016,"São Paulo, SP",Families
5271,Mangal das Garças,45,739flavio,obrigatório,40,"Visita obrigatória, o Mangal das Garças, é muito bonito, bem cuidado e também oferece boas atrações como o borboletário.", abril de 2016,,Families
5272,Mangal das Garças,45,ariannep535,Lugar Encantador e de Natureza incrivel!,50,"... Neste lugar encontramos a natureza de perto, com borboletário, restaurante, com gastronomia cultural, um verde lindissimo e tbm fica as proximidades do rio . excelente passeio!", fevereiro de 2016,"Serra, ES",Families
5273,Mangal das Garças,45,Rafabras,Muito Bonito,50,O mangal é uma otima opcao de passeio em Belem. E subindo a torre podemos ver quase toda a cidade e perder o visto de vista., setembro de 2015,"Belém, PA",Families
5274,Mangal das Garças,45,douglasd142,Local de preservação da Natureza.,30,"Interessante ir num horário que as aves estejam acordadas. A torre de observação dentro do Mangal é uma das atrações. A boutique de artigos indígenas deve ser visitada, dentro do contexto ""Amazônia"" e ""Natureza"" é imperdível.", fevereiro de 2016,"Natal, RN",Families
5275,Mangal das Garças,45,Fernanda M,Vale a visita,40,"O parque tem entrada gratuita, algumas atrações são pagas. Ótimo passeio para as crianças conhecerem alguns animais. Aproveite e almoce no restaurante Manjar das Garças, delicioso.", abril de 2016,,Families
5276,Mangal das Garças,45,Luiz Gustavo C,"Lugar bacana para passeio em família, casal ou amigos.",40,Legal para passar algumas horas em meio a um cenário natural de pequenos lagos com fauna e flora nativa!, abril de 2016,,Families
